	WT_1_1_Aligned	WT_2_1_Aligned	WT_3_1_Aligned	pho85_1_1_Aligned	pho85_2_1_Aligned	pho85_3_1_Aligned	rpo41_1_1_Aligned	rpo41_2_1_Aligned	rpo41_3_1_Aligned	rpopho_1_1_Aligned	rpopho_2_1_Aligned	rpopho_3_1_Aligned	WT_Pi_1_1_Aligned	WT_Pi_2_1_Aligned	WT_Pi_3_1_Aligned	WT_noPi_1_1_Aligned	WT_noPi_2_1_Aligned	WT_noPi_3_1_Aligned	WT_SD_1_1_Aligned	WT_SD_2_1_Aligned	WT_SD_3_1_Aligned	WT_noURA_1_1_Aligned	WT_noURA_2_1_Aligned	WT_noURA_3_1_Aligned	Pro_wN_1_1_Aligned	Pro_wN_2_1_Aligned	Pro_wN_3_1_Aligned	Pro_noN_1_1_Aligned	Pro_noN_2_1_Aligned	Pro_noN_3_1_Aligned	ba_1_1_Aligned	ba_2_1_Aligned	ba_3_1_Aligned	ba_aF_1_1_Aligned	ba_aF_2_1_Aligned	ba_aF_3_1_Aligned
YDR514C	34.60087649074185	41.22272547350816	35.56747301334404	23.81291423285096	21.867632382247535	30.931876123734543	33.946419864073455	36.96696529630668	29.968809405373317	28.844941256312403	29.32832087811033	27.3932076272834	43.681793043875516	39.957139353062864	15.070478308290122	32.49014483475695	33.43424591157116	34.40095160654911	48.27162908964047	42.767938945308515	46.187801354986114	21.93957534156456	20.7165371381193	22.928315028173497	44.21053823965016	43.2334789104997	39.57124789251073	39.45009798723279	36.65192254567181	39.71347866567074	54.37425586459824	52.72561885211132	59.348273096827256	46.101191781976524	45.99048335965491	41.040254390841206
YDR515W	36.703686429998996	36.81247713310555	37.05093376249103	17.675434509145386	15.035830014931827	22.448498020707195	35.86743668033503	38.33180499407303	31.15908399010625	22.245848542145612	22.97619431975367	21.58298062481604	36.798881706119786	35.39303131525063	17.33509358936659	42.16851092988612	40.922978276978974	41.43330757302831	32.416148354504074	36.04070707781712	34.37696304643446	13.213972227172455	13.023227520152798	17.525100112193225	28.319533748716914	30.256035777668625	30.34400700097402	23.411144220979327	23.37186827384798	29.845131521670865	34.93727921875829	34.28695763348255	36.72690924113909	41.419882768034164	43.820105147537305	42.7956982419332
YDR516C	67.16513117827434	51.2184798862177	59.568394540648015	60.12259480711568	66.52716842179287	58.34155109662498	68.59999014665574	85.23143119724203	65.89017491097235	60.34210155446735	46.96838205533173	40.73787178488812	39.68610206711675	37.12522559308851	15.515669444676389	74.20440556844709	69.04261795619718	69.56318532768864	27.58446802172651	25.51373651918897	24.34628835639733	273.44976370693604	264.23963860260426	270.0144524442462	33.35419721324306	32.56087897699623	32.72402298698488	37.85094374456792	34.9136939612756	46.03721548162968	33.85831951856795	33.21809904325184	33.8920825458206	78.36601606233648	87.45373811258412	67.43960249503664
YDR517W	91.89884456601727	91.04907901622587	91.33478201210912	69.13293889963705	82.26579997442325	98.53208539778713	73.07818282712512	83.02180119783078	73.60153324329643	99.37800123328627	85.56765051468763	68.80904865591972	78.51240129791864	74.46371508155407	78.99136069394018	68.79645282466532	74.92391141074462	83.3787217677645	74.44390298667992	59.258212214095984	57.140908533454244	120.147447643702	118.48279472407918	115.19910255796594	67.44312707068583	72.04213831721182	71.4970320412609	75.3671429511842	73.76972851595593	86.41243766333434	55.865162880240455	52.52024035020249	60.95633193159779	82.68892207961584	84.52390995330182	60.60997569510549
YDR518W	71.93114754983651	68.31025526815198	66.52660682902363	54.88394336495028	51.60976011559905	65.73673505623923	49.93736141245529	48.12231305499811	46.52042807513604	55.423055548045035	56.13255609892913	56.535191302660074	55.770907277492384	56.88016307906596	39.21405483769394	99.21222488445144	89.91958052239006	81.01720512326929	54.2090838349724	51.786820416213814	49.88153168743669	44.82046357301129	44.326504379126106	42.91833758424914	44.40082750036602	47.79547271245792	51.01660549604936	54.927227788418634	50.128499826104736	51.20479153029229	40.50340382893045	37.599263062436755	40.30868815199012	93.24567336966136	88.92841824068717	88.576431400047
YDR519W	202.5474231751264	203.5755016338039	226.7145836738683	237.61401964437871	246.3903041296573	224.8238388639035	190.44538119638113	177.97063904512785	177.06686990613187	245.8354272361256	233.00559369661582	249.9429698216925	191.26189999842398	199.00756357440756	135.9623284611608	345.66851716540043	296.7114853692061	286.58327136583824	195.74928482238718	204.64322505182676	187.97516406786934	187.44980774669384	188.52262401033866	186.02184563852663	153.47431057938454	161.2521357504102	168.32287606649282	170.88737751848322	179.4360698675426	172.24050129010377	195.8105986255035	202.08222625837558	195.19750436186206	388.0752423033592	381.4679718964968	403.4112094329037
YDR520C	17.0034723778099	20.133269404980695	16.316695519268922	16.32689475643886	15.820602245182489	16.74108887349878	22.511671129462304	23.976694449121187	19.00479627362155	20.26417721872031	19.360776331521496	17.197460550022477	19.021503683477633	17.409408555246582	11.744821074172673	26.723191231958992	23.779290668935662	23.86865955367345	19.248312099494136	17.039384115559017	17.857188505725926	10.852388863112642	10.245940724710849	11.389488663582494	18.25931172824576	17.279731697245538	18.232639123304	16.12915510628456	16.929870876536732	17.177684450578994	14.929951207061347	16.20365559887585	16.42517238372746	20.29988369077139	22.037272233874404	20.41109794816674
YDR522C	2.9852549558177013	3.6939144001863498	5.007058433933426	5.330656893829833	4.933381231746399	5.7348278141363	3.498014248122916	4.586324055240483	4.2247012824065395	5.514538934529935	5.047629232064894	5.362839579297849	5.022218654592985	4.373552001778895	2.154282599662478	6.599471898254556	6.178084801176799	5.043898233966157	4.869148669852154	5.603914539616836	4.963778481319723	4.788026444159363	4.221096782217693	4.828209600160679	4.973497973912059	3.4054618609836482	4.898350202381389	3.2615616119496185	3.132903943839262	3.374869591506574	3.912519404866237	4.051533400238877	3.6835205575934227	5.044448244779144	5.632929568442762	5.630635299494716
YDR523C	2.43929001226875	3.0891374426098075	3.531129715539253	4.501583791307886	4.7198070362598425	2.7215011172002694	3.622884611941005	2.8599038339682523	3.5768203616341907	3.789601815023266	3.307572021884617	4.22886258014334	2.9326279235404367	3.231793693144486	1.284632694701001	2.316624896760999	2.745141697045848	3.1094478523976425	6.488650753393627	5.071105149750347	6.346511197725179	2.189028534720112	1.1582839402761305	0.9742536127708039	4.8490819349832375	5.324844266927695	5.700522387866282	4.092121982158899	4.618508287780924	4.400265073762134	6.326575595309341	6.244868051579914	6.1182728008701295	2.540072717269956	2.009022975447768	2.438923468140462
YDR524C	58.214575906506134	61.83692307585047	54.420907956507605	55.632392643719875	51.40539252911999	52.25859071430942	65.54243610444637	58.62984291504083	53.177611945926905	48.08720990994138	54.775991664131425	62.17205567070554	52.5386435992206	56.70570545705926	19.152469223629296	48.60332221221083	42.736568614545	39.36492992047312	55.085630021578616	56.148724865418906	51.41142174632383	23.963301770249302	22.324652900642292	27.143699134097094	53.12074941246797	48.99219124230485	59.61917380468716	48.96350657264955	49.30854995691174	46.13209057609581	69.0525354613234	66.69862536809536	63.876766169098616	79.78755639261178	85.71200964396954	82.41019503579167
YDR524C-B	4525.383928860923	4436.430875344901	4899.260624226475	5553.683499553598	5233.433249647693	4346.31524383625	5962.560938078897	5661.673100425794	5710.317979355392	5739.967923626923	5314.468005455649	6506.234478340415	4260.257645519362	4601.736952215457	2700.6078882199913	5057.919234468112	5320.927944641972	4908.183144521992	4318.386302294712	4600.319116444972	4497.856760031506	3416.869746421751	3469.3983847611466	3641.374899180414	5765.128319974869	5242.379471029832	5409.619408127763	5734.23866348942	5748.416830613768	5457.8780384255715	3339.08358745927	3972.0622763945053	3483.5064250711102	2102.4670974856003	2013.9754875790243	2189.534696981502
YDR524W-C	2922.1286597519816	3213.648988655999	3541.787532315769	4851.136692466651	4302.6178624583345	3663.04114736157	5011.678048748025	3998.663066295669	5108.840482108986	5678.563928627308	4738.624890592645	5179.0976403347795	3627.1676826312055	4782.671502434917	5131.755164821953	5508.56996344245	3750.3083727914654	4304.804964251323	2813.572241026057	4837.32082359824	3587.105943963112	3635.1237560433115	2430.3190853803126	2965.8228479968816	6079.344386749163	4374.326514523584	3149.8116020583566	5363.481711343158	5527.648597597017	3733.344660109259	2665.800210910061	5011.915320236908	2938.114277767155	1599.1086184049273	1823.8466258320818	1975.5770457502763
YDR525W-A	147.34801223328597	153.9554442319033	143.98485206635416	210.61047199025822	202.3211633278145	157.70158162205104	228.39678607575635	216.707838065178	220.75163683782995	209.4772243672176	205.8614192212412	220.89603398321967	143.7369844321409	135.2395485795974	51.55206299360219	305.84937892666767	290.5252966379155	270.55790735570093	141.2989489001327	162.73422068704704	144.32419027791542	301.7170069672814	290.92083135327755	302.910274592161	186.38101205345953	173.8520163151802	175.40860196068456	196.4743784100707	212.73429874161704	198.37628749371603	117.85164591124267	121.21281199196054	126.74077141094286	224.54124912781663	207.3562016511534	187.79654868521573
YDR527W	69.221668301209	80.48950486234382	80.58951354009629	54.35108954587309	53.422733294505484	70.30917052601968	63.16244198580886	66.29514893595558	55.25749919870427	65.43663410368661	64.07941235563145	66.19448512172127	90.42561758261196	75.35808001066336	56.98457041821897	81.23182753002592	91.52444935333972	91.12887871226621	89.36462804444285	79.73322777508729	83.17685571742457	70.84793128795106	77.05816841894392	79.7674153080994	94.17588503064647	90.90239697323355	95.3399166759848	93.55895700688971	84.70685575074242	88.04490470129332	76.68627262118149	68.19982666834548	79.3247567271769	62.56864097701428	58.33395591319696	60.721788152888585
YDR528W	28.70636112194104	28.133206097498743	29.864233900417155	31.466420263400206	31.056658049088963	49.01740369464537	16.79107533389019	21.4159246131576	14.96777384286126	50.016674752848445	29.549486012618356	20.379060501537282	32.680135477224674	26.950847838948476	15.060805344035767	69.59893001494335	93.3777789482068	98.29482756877478	34.36971748833118	27.64821281112871	27.226493430307606	4.964081886832568	4.727973722482395	3.532229622801325	54.66855679628115	43.255047121480246	44.91552764760653	37.902963264119144	43.44669436762853	43.957300261329266	28.421857426677732	19.69173549154884	30.30710350723834	25.772769666472282	20.184514554608135	14.221982892781817
YDR529C	206.1961618414567	186.38588146932267	221.34343190169412	169.41716203381324	159.9443973469091	183.74541241675948	169.79467721123137	177.8754166593359	169.73076606821303	210.50578499859856	174.48275352770813	186.76223933087033	227.89544886959544	220.06384772034485	123.60211678287347	330.021424580929	261.87743257952997	230.63079183178655	183.5563066755557	201.14949763539525	195.14137266869722	612.0462976729248	661.7639030892748	644.2643921480802	364.0305819238869	326.3558352528206	293.4188656723299	340.4622559776847	320.102272071788	307.6704329265012	427.4312739874765	425.4642919115734	399.5315498290256	488.3093001523593	500.4214214771751	507.0836495220127
YDR530C	35.76560696399351	36.97985359545066	34.17770365966186	56.58810085340139	60.02396515787394	47.432469275454956	38.68509249250615	39.4476151872202	41.281850393920756	51.37079980720817	53.29593144980812	56.446075552080956	31.134348818078184	30.057814303209298	31.545128933674796	80.46884216277206	67.11927244840047	66.48337303985089	31.325049547957235	30.508018285569523	27.79314736587492	120.28839714080459	114.74047230535523	118.93054177255546	38.661208335684556	35.539808724080295	32.22561875369734	37.13358618981715	33.52842630043853	35.41973224005236	24.176436935862377	24.026175545002943	20.689465118609863	81.17721381940318	86.71896978791605	88.01396019473567
YDR531W	83.72883519628236	91.73990832589207	83.80449937807921	68.2895141229599	68.27241972473017	81.12989223310946	88.87944568232197	91.87240082597813	87.61265711065266	74.86127477940988	76.92133675202292	74.96577100663282	87.64200870956198	84.89553597932145	45.037134349628936	93.6216521456972	92.71098055919859	94.18993992567263	85.22034953727645	82.97182983072203	82.32070991730153	71.12449895066167	71.27313406498803	79.98854845489068	94.12566205861003	98.85072881728625	96.66318963279132	86.60687340941368	97.6382701380039	94.88100080842275	88.3638238711131	88.06968271063944	93.56897839827921	114.91981912677794	122.57597966030602	110.78360282881846
YDR532C	31.014844359724844	29.339951681092383	30.751865296901777	31.795387384335758	30.50592979221531	37.75456422874114	29.389470038954467	28.284857475636585	20.24042164190652	37.8168926678912	32.99501080296005	32.56531411769613	29.77729940268044	28.310145502662387	19.48870146111079	41.95845010081007	36.59826723198327	38.561383133353516	29.668950029220273	25.32977155121449	27.58071566626314	29.258798620461768	29.81027115257833	33.25511661137942	30.365091629964606	28.398863398081794	30.89693170354489	33.825142422893904	30.604173339923225	33.468926896088	33.52348274877852	30.241630305209643	34.67274655344607	23.868362614470673	25.71015093952014	25.898560534009796
YDR533C	86.93919461953462	72.08286873806342	81.02109225964134	50.43153981900724	55.431266093029876	59.837884316727795	87.11984855929948	91.42813995807244	81.2082326680531	69.9748355656091	63.53991881732541	67.26706573672088	47.62084629982463	45.61734004011804	47.07333172899965	325.8375649386239	261.5267679586292	287.4940875528321	45.89343909398618	51.36122385042955	46.22840601551797	140.8395467346796	147.48373724808073	155.23654019834794	92.96655020450264	63.76741121986864	49.239497341313715	60.19187993510148	57.26502426060987	76.67952992043216	57.32571206072252	68.00861220105105	64.75843714262301	79.64391267406533	79.97592478282442	75.83142389245351
YDR534C	3.886084996833084	5.376062680723353	4.51946660895832	4.657686312689817	4.690908808257918	6.254871412760581	4.422602072820479	6.939533869661069	4.681036870629427	6.057711533970713	4.4968678006740355	4.528947637451751	5.0141489270761515	2.454252677436928	1.8649621365415967	2.5012685076058054	4.388132931184085	4.838436397478752	4.02757850462005	3.7595427925358442	3.549005962428315	3.499181193759172	3.296912548843943	2.2954531463901904	4.370298030605834	4.158383694381107	4.955685900780529	4.704155418522096	4.323072326211137	4.995824850066795	4.267313086025852	3.7110306191987004	3.7065058015889036	6.097267310701137	5.554447948046479	3.377623961009238
YDR536W	7.32364388389953	6.295499656152351	7.627768258522479	7.123105347972353	7.012987228729021	7.183047381786058	6.484098674691076	6.197005750239059	7.195081417326081	8.509967768932798	8.161906488947889	7.974317396691845	5.237363753840815	6.106631598858471	3.31301156320636	10.852579540579129	8.102526573774137	9.124233163539008	6.677553206322305	6.363960878332489	4.636220463260091	8.055836624576479	7.735308448505963	8.662244533828519	5.9853097863929525	5.480795956835588	6.7078050828681235	4.445921923569941	4.952576823866026	5.3537366081924205	5.705356142393453	4.385859000204027	5.170690190352607	7.886022890243614	8.182498815598427	8.00727430324435
YDR538W	11.617371969604967	11.517302065619344	11.612930320439363	8.484672349921365	6.437807914627741	9.429523451812031	10.761207474373062	9.360662132714042	9.446629391865558	12.512211573396012	10.052433555486703	10.238518376974259	11.637841280347796	11.841109796448912	9.797224641318063	14.02265094148475	14.389674106382655	12.19115434277809	10.305160070430528	10.735130858075193	9.130077346059958	12.935312438402503	14.346604465232396	10.86421638793868	9.982867369862513	12.29944310065598	12.642664036826917	10.384381697388118	10.46755468803358	9.394273494051067	15.22356145530324	16.021061324593354	17.550952751229367	15.361044179852259	17.557167439075762	17.481447726472634
