Gene Symbol	WT_1	WT_2	WT_3	mct1_1	mct1_2	mct1_3	mpc1_1	mpc1_2	mpc1_3	WT_starv_1	WT_starv_2
PET309	10.1562	9.02459	9.61924	4.40032	5.05767	4.29694	11.3401	11.4519	11.4104	11.3384	11.9043
											
FYV7	12.5355	9.20064	12.1787	7.3901	10.3191	7.90312	10.2927	8.12819	10.3615	5.43508	6.25538
											
MEF1	10.4977	9.56135	9.83507	10.9818	8.48303	10.92	8.18218	8.3974	7.99927	7.83187	7.31032
											
XYL2	9.38053	8.84688	8.79103	12.5756	13.2918	15.257	5.9183	5.47692	4.94403	8.64701	6.87089
											
RGR1	8.36854	8.24546	8.68807	9.20033	10.5816	9.63284	9.87552	9.90805	9.46823	8.05567	7.9757
											
YLR072W	7.87455	8.0068	8.6566	10.3223	10.278	10.67	8.5118	9.21154	8.80496	8.83879	8.82465
											
BUD20	13.0952	10.8847	12.0413	9.86444	11.5457	9.47412	9.49238	8.91186	9.20568	2.82074	2.66395
											
RPL10	14.0764	9.27998	8.65451	6.88531	7.44149	8.07487	9.96444	7.91126	10.1718	9.24368	8.29626
											
FMP25	8.62735	10.4527	12.0197	6.69977	4.28559	6.02222	10.3292	11.3032	10.8719	9.19436	10.1941
											
BOS1	10.0206	8.28028	9.1576	9.1712	10.1873	10.342	9.09724	7.97434	9.20627	8.29736	8.26574
											
SIC1	7.17488	6.42766	7.60526	8.17471	10.6485	9.06947	9.57641	8.65346	9.08089	11.1734	12.4153
											
EMP46	6.72933	6.68029	7.5672	9.35843	10.5051	9.56985	6.63143	7.69572	6.95681	14.4711	13.8347
											
SRL2	8.67529	7.33738	8.82508	9.01694	11.5337	9.72619	9.04875	8.36609	9.25194	8.98342	9.23522
											
EMP70	10.3844	8.78929	10.2764	9.41399	9.15504	9.10437	9.51313	8.42533	9.40145	7.42365	8.11295
											
RAX2	7.7445	7.06607	7.45387	10.4941	11.5353	9.995	10.2661	8.51728	9.63548	7.84743	9.44491
											
ARP6	8.45458	7.97501	8.37131	9.71935	10.5743	10.6762	8.70453	9.34777	9.09262	8.83189	8.25243
											
SMC4	9.10252	8.65507	9.43777	10.2582	10.8118	10.5478	9.11772	9.10391	9.23124	6.90482	6.82902
											
CSF1	9.09227	8.55063	9.21597	9.6128	11.1683	10.2146	9.08464	8.87502	8.98911	7.91973	7.27696
											
GAA1	8.5213	8.71029	9.11637	10.8692	10.9986	10.1068	8.38127	9.46988	7.96502	8.19849	7.66282
											
ALT1	6.794	7.54972	8.63115	12.2133	8.41679	12.1083	8.76038	9.63125	9.06033	8.14346	8.69129
											
XDJ1	7.61501	7.98814	9.62214	13.6392	10.9326	12.9651	7.16845	7.66472	7.56454	7.06242	7.7777
											
GEP5	11.3382	10.9633	11.7024	5.32665	7.25092	6.44295	10.0248	9.70062	9.76411	8.98676	8.49932
											
NYV1	7.6547	7.11564	8.4633	11.0548	10.4838	10.9307	7.57942	7.4754	8.26781	10.2962	10.6783
											
GIS3	10.6983	9.14302	9.57491	9.02558	10.3722	9.73603	10.8059	10.6832	10.9309	4.49915	4.53089
											
IOC2	7.9909	7.82058	8.29041	9.64642	9.44753	9.93792	8.85274	9.25639	9.41898	9.84068	9.49745
											
KIN2	8.53029	7.92186	8.36858	9.21259	9.71202	9.88889	9.30113	9.53115	9.40599	9.2796	8.8479
											
HRT3	9.03189	8.6321	10.3609	9.09108	9.25117	8.87916	9.79004	9.09866	10.516	7.85706	7.49194
											
CHA4	9.958	8.71488	9.74065	8.39535	9.20084	8.69778	10.0079	9.93934	8.95134	7.98897	8.40499
											
ICT1	11.2653	10.1306	11.1954	10.8035	11.8797	11.4664	9.00183	8.68556	10.4612	2.72789	2.38265
											
ERG27	10.2146	8.46541	9.76973	11.2552	12.7462	11.6197	8.69807	8.12398	8.4316	5.44113	5.23434
											
CDC45	9.6811	9.11559	9.40139	11.157	10.6442	10.8827	9.9441	9.11123	9.4581	5.35747	5.24703
											
LCL2	6.86207	16.8655	10.1589	13.7793	0.827237	12.3372	7.55522	11.1346	7.31896	7.40675	5.75427
											
SEN2	11.9999	7.66332	9.4783	11.04	10.8699	8.77949	8.65129	8.68589	8.7387	6.41815	7.67502
											
MDN1	9.28545	8.21446	9.18309	9.71865	10.5575	10.0579	8.88401	8.37038	8.92681	8.29566	8.50605
											
REX3	9.56342	10.7362	10.9307	10.8599	7.92513	11.6123	11.1064	10.2319	10.876	3.03152	3.12659
											
YLR108C	4.20167	4.30794	3.64458	14.64	13.8376	15.453	11.3841	9.26979	9.81685	6.21304	7.2315
											
AHP1	3.93364	4.73358	4.07056	12.8796	11.8291	11.9639	10.0576	9.28386	9.42995	10.3744	11.4437
											
HOG1	9.13009	8.46115	8.87761	10.0543	9.17908	10.0502	9.08923	9.10003	9.22481	8.36343	8.47006
											
AVL9	8.95403	8.31609	9.13481	9.83118	10.6415	10.1642	8.73275	8.97847	8.64062	8.3576	8.24872
											
CFT2	8.1469	8.06329	8.40428	9.30213	9.4503	10.059	9.22062	9.00454	9.38642	9.36238	9.60018
											
MSL5	8.65564	8.70079	9.22583	8.72323	8.3784	9.23123	10.7123	10.0481	10.1128	7.97249	8.23923
											
CLF1	7.67833	8.39482	8.63727	9.82101	9.17285	9.51271	9.10676	9.2804	8.7679	9.75596	9.87199
											
YLR118C	9.68802	9.41091	10.7637	10.4482	9.12823	9.08478	7.97063	8.23968	8.62845	8.4046	8.2328
											
SRN2	8.54678	7.69122	8.15386	8.9706	10.4973	9.66635	8.50562	9.46249	9.13462	9.82549	9.5457
											
YPS1	9.14316	8.20312	8.99947	7.43326	8.5891	8.35529	8.4816	8.96039	8.50851	12.2229	11.1032
											
YPS3	8.38445	13.0841	8.87272	5.2164	8.35254	5.00079	13.8141	15.1861	11.5404	6.82776	3.72058
											
YLR126C	8.80548	9.50252	9.78826	13.6352	12.0293	14.0279	9.21889	9.98475	8.5421	2.36817	2.09748
											
APC2	8.39584	8.37057	9.46437	9.70732	10.0762	9.82196	9.24548	9.44678	9.45786	8.19449	7.81908
											
DCN1	9.49629	8.87005	11.6125	10.5376	11.7292	7.84073	7.96028	7.00198	8.31115	7.60188	9.03843
											
DIP2	9.37004	8.6316	9.6678	8.77081	9.16756	8.80363	9.60004	8.87266	9.52289	8.52649	9.06648
											
ACE2	9.19385	8.65915	9.51494	9.54766	10.0658	10.0651	10.5675	10.8375	10.1629	5.80564	5.57998
											
YLR132C	10.0545	10.204	10.5004	7.61295	6.26119	7.48723	8.95545	9.25389	9.36621	10.0865	10.2177
											
CKI1	9.53093	9.93787	9.65656	8.62538	8.91506	8.91488	8.60741	9.59432	8.55968	9.27103	8.38687
											
PDC5	8.81241	8.07517	8.59391	12.2347	13.0968	12.6384	6.49708	7.29131	8.29731	7.85447	6.60835
											
SLX4	10.0913	8.82346	9.27616	10.2209	9.73745	9.50892	9.37836	9.93737	8.87624	6.33348	7.81638
											
RKM5	8.97129	7.53989	9.60206	9.03552	10.5605	9.83143	9.93464	10.0365	9.29661	7.62831	7.56322
											
NHA1	10.9885	9.52451	9.95022	9.9699	11.9184	11.434	8.01589	7.47281	9.10467	5.74725	5.87387
											
SLS1	10.0853	9.33831	10.4478	5.7261	6.04938	5.88816	10.549	10.5396	10.9667	10.3322	10.0776
											
RRN5	7.32134	8.97844	8.01078	9.08137	10.457	10.7689	9.71037	9.24736	9.72111	9.02273	7.68051
											
PUT1	1.7533	1.88156	1.91697	2.03483	1.6561	2.25465	0.712016	2.09148	2.57206	39.2945	43.8326
											
YLR143W	8.59823	9.2669	9.88373	11.0597	7.35185	11.0152	9.3841	10.328	9.89898	6.63185	6.58148
											
ACF2	8.58872	8.42822	8.69719	9.31857	9.32705	9.53848	8.90014	9.42292	8.63264	9.80524	9.34082
											
SPE4	10.1215	9.27973	9.85126	8.60497	9.58007	8.58779	9.26281	8.65091	8.53048	8.39123	9.13924
											
SMD3	9.85293	7.82636	9.73711	8.46413	11.0494	8.88827	8.95651	8.28336	9.27406	7.83167	9.83613
											
PEP3	8.31232	8.65486	9.16202	10.9474	8.92182	10.3304	8.97521	9.08866	8.63677	8.42178	8.54874
											
YLR149C	8.3126	9.2371	9.28622	9.31828	9.28116	9.85859	8.52412	9.37899	9.1386	8.6597	9.00464
											
STM1	9.16975	15.362	7.75214	9.43962	8.10509	8.68265	7.99063	8.26657	8.49458	9.1204	7.61659
											
PCD1	7.41165	7.94446	8.00231	10.9156	10.8447	11.6031	6.48459	8.33528	7.24307	10.7131	10.5021
											
ACS2	11.9802	12.1157	11.7675	9.96727	9.71328	9.72219	9.62936	8.49955	9.38948	4.04209	3.17334
											
RNH203	12.7117	12.6212	9.83054	10.3425	10.6363	11.56	9.88512	9.54001	8.76062	2.43856	1.67349
											
MAS1	10.1965	9.05325	9.665	7.15793	8.17757	7.57773	10.091	10.0119	9.97669	9.00133	9.09109
											
SEC10	8.44269	8.49256	8.80534	8.72565	10.4849	9.27978	8.70405	9.26914	8.63874	9.45076	9.70638
											
RPS31	6.55866	13.5058	10.6492	11.7875	5.12556	8.27987	8.2947	9.79167	9.02321	8.56737	8.41642
											
APS1	8.80191	8.46443	8.56611	9.368	9.76061	8.79706	9.4268	9.86968	9.16189	9.12273	8.66078
											
DPH5	8.92259	9.73031	10.3088	11.1077	9.1607	10.2973	8.35806	8.99523	7.77047	7.52247	7.82642
											
YLR173W	6.59518	7.1967	7.40898	9.19009	10.6608	8.98123	6.87907	7.80449	7.06959	13.9769	14.237
											
IDP2	7.38444	9.20366	8.73679	4.42726	5.61915	4.35228	7.58649	6.03726	6.44615	19.9355	20.271
											
CBF5	10.0252	8.41114	8.51272	8.84029	8.18028	9.1987	9.10138	9.00808	9.41117	10.1429	9.16815
											
RFX1	9.36962	8.82331	9.50798	8.50693	9.95994	9.16229	9.8342	9.8632	9.72259	7.52831	7.72162
											
YLR177W	8.18386	8.43647	9.40249	12.294	12.4164	11.8767	7.5749	8.26561	7.28339	7.31041	6.95568
											
TFS1	5.90684	7.87428	9.09038	12.899	9.90088	12.4745	5.05646	7.37512	5.79938	12.1824	11.4408
											
YLR179C	8.84079	10.3292	8.83961	11.3804	9.36252	11.0385	8.31143	8.51933	8.3795	7.54156	7.45711
											
SAM1	9.08943	10.6206	9.60808	7.42178	6.62879	6.56791	9.86679	9.97744	10.383	9.56587	10.2703
											
VTA1	8.70195	7.56418	8.10898	9.74187	11.485	10.1482	8.50097	8.50449	8.50142	9.03475	9.70819
											
SWI6	7.96251	7.9312	8.70514	9.20721	9.30451	9.34519	10.1883	9.45929	9.87811	8.68791	9.33066
											
TOS4	12.9569	10.3575	11.3666	9.93306	12.0238	9.95163	8.88324	8.89655	9.68668	2.96954	2.97441
											
RPL37A	8.77231	15.2208	10.4409	9.94386	6.32596	7.24254	8.78265	7.7676	9.54412	7.64858	8.31067
											
EMG1	10.311	8.54235	9.99193	9.19227	8.04363	9.35549	9.30289	8.61266	9.23695	8.60023	8.81061
											
SKG3	9.18618	8.83235	9.4184	9.07486	8.88094	9.72607	9.6759	9.38425	9.82187	7.80707	8.19211
											
MDL1	11.9178	10.5526	10.871	4.92934	5.295	5.25012	10.4844	10.5881	10.7235	9.84433	9.54383
											
ATG26	8.66234	7.71166	8.82015	8.82698	10.5518	9.18414	8.63979	8.13208	8.75593	10.2488	10.4662
											
MMR1	10.1578	9.34068	10.5371	6.93124	7.71419	7.38407	9.35563	8.75791	9.26936	9.71949	10.8325
											
PEX13	10.5812	8.76668	10.2457	7.97108	9.05416	8.71421	10.1042	9.24349	9.45236	7.69302	8.17394
											
HCR1	10.4697	7.41063	8.89663	7.7509	9.34953	8.51894	9.63754	8.26546	10.4609	9.12181	10.118
											
UPS1	13.0422	11.6367	10.7005	7.19784	8.39362	5.66408	12.4049	13.4079	14.2135	1.71204	1.6267
											
NMT1	8.08888	7.89944	9.69233	9.71573	10.8274	9.8848	9.24458	9.65429	8.68296	8.19343	8.11615
											
PWP1	10.4064	8.66032	8.38376	9.28788	9.69168	10.2203	8.76039	8.95714	8.75669	9.00626	7.86921
											
NOP56	9.36104	8.70481	10.0448	8.72713	9.78668	8.62079	9.04001	8.28449	9.13845	8.58707	9.70474
											
PBA1	8.56074	8.54275	11.0534	9.84737	6.67384	8.58245	8.53519	8.29844	9.14392	9.30203	11.4599
											
YKE2	11.3837	9.53954	10.4658	8.86725	10.2693	8.46048	8.83734	8.05562	8.36506	7.45112	8.30482
											
COQ9	14.3302	13.0846	13.7177	5.83427	6.38505	5.01393	10.4266	10.1433	10.0663	5.13883	5.8592
											
MSS51	10.9426	10.407	11.4933	4.22071	3.96507	4.70769	11.3229	11.1017	11.9366	10.1261	9.77641
											
HMX1	8.80278	7.92416	7.83175	8.76541	10.936	9.4136	7.18169	6.97472	7.4468	11.0304	13.6928
											
ENT2	8.68595	8.1799	8.61279	8.71361	9.36505	9.09378	9.12125	9.28228	8.89277	10.3587	9.69395
											
HRD3	9.00812	7.46977	9.28516	8.90357	10.6893	9.49315	9.59829	9.38824	9.39266	8.22653	8.54517
											
SEC13	9.51858	8.99884	9.37145	9.32903	8.16637	9.85085	8.66203	8.64166	9.23161	9.27076	8.95881
											
PNP1	8.36366	8.35706	8.58118	9.48764	8.52257	9.73419	9.50227	9.46243	9.65965	9.20511	9.12425
											
YLR211C	7.60623	7.42697	7.40484	10.1444	11.0996	9.89136	8.54502	9.07717	8.62685	10.0975	10.0801
											
TUB4	9.15	7.70349	8.33916	8.97411	10.9726	10.4051	8.58733	8.77609	9.14985	8.74117	9.20112
											
CDC123	9.07811	9.64566	10.2522	10.661	5.3994	9.89603	8.93368	9.72366	9.67675	8.13035	8.60314
											
CPR6	7.93404	10.5108	8.91934	10.1701	7.41903	9.54889	7.81185	8.22867	8.19483	10.4257	10.8367
											
COA4	11.0993	9.19994	9.71481	8.35848	10.4365	8.91796	9.70974	8.12707	8.9159	7.25037	8.26988
											
MSC3	9.10421	7.85023	8.79035	8.19737	9.71588	8.51267	7.64294	7.61758	7.98163	11.8938	12.6933
											
CCC1	9.24937	8.02782	9.06794	8.30394	9.90172	8.57149	10.5192	9.98143	9.73111	8.39568	8.25034
											
RSA3	9.67992	9.31141	8.5086	9.50621	9.42843	9.63095	8.76625	8.7899	8.69264	8.80139	8.88431
											
UTP13	9.40156	9.3079	10.0633	9.54442	8.25934	8.93195	9.37501	9.04896	9.47223	8.0093	8.58603
											
IFH1	9.26986	7.24846	8.81881	9.76364	12.0209	10.4926	10.2324	9.17534	10.2082	6.38698	6.38286
											
YLR224W	11.6052	7.03761	10.0714	7.642	14.255	8.9653	12.3272	7.63178	11.2563	4.28717	4.92091
											
YLR225C	8.8252	7.96948	8.7673	8.91214	9.4953	9.57578	8.61599	8.58223	8.86526	10.1717	10.2196
											
BUR2	8.67764	7.80907	8.71447	9.45323	9.82628	9.54828	9.47069	9.28816	9.10475	9.19206	8.91536
											
ECM22	9.58042	7.91074	7.93956	10.0505	10.2563	11.0071	9.63318	10.0277	9.26197	7.30333	7.02924
											
CDC42	8.98828	9.63131	10.7365	10.8749	6.03847	10.8451	8.18952	8.73592	8.60038	8.02704	9.33264
											
BNA5	8.36733	8.36597	9.5358	8.83462	7.67437	9.5562	8.66045	8.84733	9.47493	9.88001	10.803
											
TOP3	9.26662	9.13952	9.26813	10.1963	8.66358	10.8424	8.34375	9.69845	8.28456	8.54518	7.75153
											
THI7	10.8325	10.6311	10.9523	11.3453	12.8531	11.557	9.48998	9.85398	9.53481	1.62726	1.32257
											
FAR10	8.49442	8.15201	8.83704	9.76046	9.73073	10.7216	9.07289	9.87464	8.39688	8.63083	8.32846
											
LIP2	10.0942	8.58988	8.85695	5.7961	5.6852	6.28449	11.9871	10.4879	10.6341	11.0738	10.5102
											
VPS34	8.42446	8.04071	8.80763	9.611	10.0556	9.59988	9.18255	9.08923	9.11049	9.02281	9.05562
											
YLR241W	8.34686	8.73921	9.67933	10.2769	8.81207	10.0351	8.6995	9.30153	9.17833	8.28587	8.64535
											
ARV1	9.14126	7.8694	8.95152	8.59867	11.0906	9.05626	9.24338	9.16493	10.1158	8.64408	8.12407
											
YLR243W	8.52816	8.90211	9.65512	10.1644	11.2424	9.17807	7.84352	8.51451	8.72901	8.47989	8.76286
											
MAP1	10.2866	9.1658	10.3019	8.50094	8.27552	7.87189	9.10441	9.39678	9.28353	8.9926	8.8201
											
IRC20	9.71305	8.95563	9.85645	10.665	11.7735	10.9383	9.49928	8.7486	9.32797	5.14776	5.37443
											
RCK2	11.372	10.0792	10.8337	9.09437	9.45116	9.04002	8.72275	8.99942	8.05268	7.35442	7.00025
											
YEF3	10.5334	13.201	11.1155	9.37459	7.53272	8.30934	8.60074	8.58601	9.25118	6.87665	6.61886
											
SSP120	9.8704	8.6069	8.27451	8.61323	8.46213	9.46156	9.11529	8.52536	8.27909	10.3678	10.4237
											
YLR253W	9.80682	9.83585	10.3241	5.20343	5.97837	5.4317	9.85565	12.1005	10.7354	9.9117	10.8166
											
HAP1	7.47511	6.718	7.4721	11.3346	12.8598	12.1781	12.9887	11.939	13.2259	1.95781	1.85082
											
YLR257W	11.9597	10.2614	11.3495	6.94742	8.18224	6.98263	9.33223	9.02387	9.3565	8.01916	8.5853
											
GSY2	8.72652	8.6211	9.33133	8.71095	9.60034	9.03913	8.81734	9.58165	8.50384	9.96487	9.10292
											
HSP60	9.5367	12.599	9.4574	9.35502	9.53925	8.86553	8.12994	7.99482	8.16945	8.12529	8.22759
											
LCB5	9.06309	8.39014	9.45933	10.1615	10.3404	10.4528	9.51723	9.65914	10.0191	6.5399	6.39748
											
YPT6	9.33084	9.18491	9.33754	9.1376	8.93326	9.46328	9.66193	9.96109	8.71844	8.54167	7.72945
											
TMA7	11.0901	8.36562	10.2747	7.69935	10.2633	7.24962	9.94003	8.103	10.3448	7.74844	8.92096
											
RPS28B	9.81751	9.06757	9.18616	7.7582	9.49502	8.51133	8.94746	9.57949	9.28852	9.40243	8.94631
											
NEJ1	8.34372	9.23025	9.73737	11.6222	10.5339	11.1117	8.70432	8.98077	9.41288	6.0174	6.30549
											
PDR8	11.4895	9.43978	9.62628	8.83436	10.2107	9.75793	9.93825	9.90226	11.1287	5.08433	4.58797
											
SEC22	8.9374	8.7775	9.90142	10.24	7.81879	9.66383	8.71241	9.58632	9.08476	8.64546	8.63216
											
DCS1	8.37727	7.7722	9.04755	10.2038	9.83546	10.0477	7.89677	8.18444	8.12683	10.0775	10.4306
											
YLR271W	7.68445	7.89176	7.97147	8.53983	9.32223	10.0534	7.37669	8.47983	7.50367	12.7939	12.3828
											
YCS4	7.72233	7.5594	8.13399	8.97214	8.8586	9.00332	11.2241	10.1539	10.2444	8.19787	9.92997
											
PIG1	12.1074	10.5424	10.7226	10.7574	13.2347	11.0172	8.04995	7.35164	7.93245	4.23528	4.04896
											
MCM5	9.22527	8.51411	9.47074	9.34242	9.5779	10.0751	9.67426	9.79182	9.36855	7.45256	7.50731
											
SMD2	8.03937	7.77374	8.7268	8.53859	7.18994	8.94833	9.96675	9.70276	9.49283	10.0255	11.5954
											
DBP9	10.1425	9.50966	10.0599	10.0941	9.40214	10.583	8.67083	8.33729	8.50187	7.40273	7.29596
											
YSH1	8.69601	8.47054	9.6086	9.15133	10.5152	9.09209	9.33676	9.09626	8.92234	8.2446	8.86624
											
YLR278C	9.84432	8.92273	9.53869	9.81424	11.686	10.4157	10.1178	10.183	10.7814	4.5133	4.18279
											
YLR281C	6.02619	11.9947	11.5884	7.08104	1.11977	6.19189	10.0668	14.4416	12.4982	10.2635	8.72775
											
YLR283W	9.96739	8.51259	10.2833	5.73676	6.97321	6.38578	11.2096	10.6026	11.4185	9.37437	9.53594
											
ECI1	4.87921	4.17738	4.24104	7.32297	5.75856	9.23027	4.18309	4.81612	4.75286	23.5469	27.0916
											
NNT1	9.05022	8.44894	8.83702	9.92462	10.7195	10.4154	7.85757	8.55922	8.02187	9.40819	8.75744
											
CTS1	5.16257	6.65379	8.23901	15.8692	10.809	11.8884	11.6232	10.6657	13.7353	2.94284	2.41098
											
YLR287C	9.05355	8.08206	9.70318	8.73817	10.5998	8.77424	9.31216	7.85062	9.34505	8.40012	10.1411
											
RPS30A	9.58116	13.295	7.59714	7.77235	7.17825	7.84702	10.4666	7.84197	10.5174	9.58158	8.32157
											
MEC3	8.22488	7.84899	8.57288	10.6919	10.3212	9.86542	8.98306	9.56569	9.69385	8.34942	7.88276
											
GUF1	9.91251	10.1359	10.3236	6.64831	5.93434	7.51321	10.2073	10.8338	9.61548	9.84035	9.03531
											
YLR290C	9.10503	8.84753	9.28953	5.55616	6.19277	5.69935	10.6921	11.1117	10.7057	11.745	11.0551
											
GCD7	10.052	8.90358	9.85179	8.99524	9.16724	8.51533	9.1712	8.8541	8.93302	8.46284	9.09363
											
SEC72	9.59053	9.42539	9.37158	9.8685	8.48664	10.3226	10.3951	9.64952	10.3544	6.68746	5.84821
											
GSP1	7.99115	14.2727	9.33634	12.4677	8.20465	10.1854	6.8118	8.53868	6.53925	8.36565	7.28677
											
ATP14	9.2237	16.2407	11.1903	4.18766	3.89995	3.21247	11.6262	11.1304	9.74555	7.84583	11.6973
											
YHC1	4.7135	9.40408	9.78521	13.6785	0.51926	10.6821	8.95667	10.0401	11.3096	10.5832	10.3279
											
ECM38	7.10583	7.10124	6.97644	11.9434	14.0158	12.0546	7.19383	7.55579	7.57003	9.04457	9.43839
											
EXG1	10.2874	11.6222	11.2299	10.7575	6.28612	10.5545	8.82972	11.5899	9.20922	5.58122	4.05234
											
HRI1	8.60711	8.23135	9.5174	10.9535	9.08188	10.5215	6.94714	7.9994	8.60454	9.11674	10.4194
											
MET17	0.0654999	0.333118	0.794802	31.7575	31.0119	33.2504	1.37162	1.2667	0.0614397	0.0420115	0.0449245
											
ACO1	10.9467	13.9408	10.4435	8.98799	9.64408	9.08089	7.18014	7.46284	7.30162	8.03518	6.97619
											
STT4	8.34486	8.04719	8.85754	10.0795	9.16442	9.60242	9.26056	9.38896	9.25685	8.97309	9.02461
											
UBC12	9.39491	8.492	8.73255	8.32273	9.01238	8.35735	8.73819	9.8292	10.1454	10.0096	8.96567
											
IMH1	9.42047	9.39375	8.78945	9.58007	9.86567	10.2093	8.34468	9.35229	8.26426	8.75521	8.02484
											
CDC25	10.03	8.09459	8.83163	8.42431	9.61493	9.64538	9.39378	8.51328	9.75492	8.92157	8.77562
											
YLR312C	6.76619	6.78542	7.64698	8.19386	9.94408	8.52679	6.90585	8.09665	7.14209	14.5846	15.4075
											
MRPL15	10.0004	9.87686	10.3533	8.18232	6.5013	8.48817	9.42372	10.1489	9.60936	8.78844	8.62725
											
CDC3	9.71512	9.04448	9.70585	9.04696	8.90905	9.31401	8.86592	9.24285	8.76714	8.73032	8.65831
											
NKP2	8.44074	8.76898	8.03507	10.8751	11.3959	11.1136	8.64115	9.12757	8.21112	8.51594	6.87489
											
TAD3	8.03028	8.35315	7.89231	9.99045	7.99596	10.6468	9.59145	9.67856	9.00589	9.6632	9.15196
											
BUD6	9.08606	8.64861	8.96274	9.00531	9.60686	9.4797	9.16558	9.3274	9.02915	8.91278	8.7758
											
SFH1	7.93998	8.03495	9.18184	8.93558	9.32579	8.94419	9.34257	9.56427	9.64541	9.52375	9.56167
											
CWC24	6.73078	9.21009	8.75341	12.6967	6.8963	11.4292	7.63356	9.79117	8.93849	9.34429	8.576
											
PEX30	7.73492	7.38934	8.44742	9.79529	11.5592	10.6528	8.21193	8.93832	8.15465	9.65425	9.46183
											
RPL38	12.0449	10.1623	8.76062	7.77082	7.60436	8.31422	9.23358	8.08799	9.8846	9.33292	8.80362
											
YLR326W	9.0782	8.55564	9.83878	8.18977	8.39884	8.21348	9.0715	7.98534	9.0715	10.0007	11.5962
											
TMA10	2.52317	2.89994	3.37702	1.93957	2.36564	1.78208	6.68431	7.98147	8.30971	28.5714	33.5657
											
NMA1	8.41209	7.23147	7.88289	8.86179	9.6384	8.7474	10.1263	9.64992	9.32593	9.9162	10.2077
											
CHS5	8.96986	8.07663	9.26593	8.55701	8.31554	8.62348	9.45943	9.39263	9.63824	9.46121	10.24
											
NUP2	9.4257	8.65732	8.85142	8.49812	9.02587	8.76861	9.08587	9.48363	8.84798	9.94465	9.41082
											
SGD1	9.09158	8.12978	8.93299	9.1846	11.0165	9.99966	9.33836	9.06529	9.26257	8.15676	7.82194
											
VRP1	8.75897	8.37472	8.66226	8.55337	9.90169	8.47812	9.05324	9.85421	8.73252	9.9213	9.70962
											
RPP0	9.42486	14.5692	8.54795	8.91792	8.23786	7.68482	8.58692	8.27197	8.40532	9.08341	8.26979
											
FKS1	11.4631	11.0865	11.5697	7.97897	7.59689	7.709	10.9025	11.3441	11.1099	4.75123	4.4882
											
RPL26A	7.3615	24.8119	6.66113	9.85312	6.76808	6.6438	6.72331	5.99898	7.37746	9.79267	8.00807
											
YLR345W	8.31789	8.18287	8.63876	9.52775	9.04874	9.07697	7.79951	8.40175	7.75699	11.595	11.6538
											
KAP95	8.77775	8.27047	9.40929	8.24102	8.95743	8.59317	9.32039	9.59869	9.06526	9.79253	9.974
											
DIC1	4.60911	4.3957	4.84612	19.573	20.9157	20.7741	5.41371	5.50232	4.74872	4.85639	4.36518
											
ORM2	7.81315	8.09363	9.0658	8.36014	9.48957	7.55967	8.50272	8.61051	7.13322	11.9302	13.4414
											
NIT3	7.13822	8.40785	8.05639	11.7436	7.2719	11.4585	8.02479	10.6017	8.74124	10.0157	8.54016
